"id","codigo","codigoprograma","titulo","created_at","updated_at","ano","codigoesfera","codigofuncao","codigosubfuncao","nomeesfera","nomefuncao","nomeorgao","nomesubfuncao","codigoorgao"
86898,"10040","342",Conservação e Manutenção de Rodovias.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86899,"10041","342",Implantação do Arco Rodoviário Metropolitano.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86900,"10043","211",Aquisição e Instalação de Material Permanente - ARCE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DELEGADOS DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"13200001"
86901,"10044","211",Aquisição e Instalação de Material Permanente - CEARAPREV.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"02","09","122","02 - SEGURIDADE SOCIAL",PREVIDÊNCIA SOCIAL,FUNDAÇÃO DE PREVIDÊNCIA SOCIAL DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"46200009"
86902,"10045","211",Aquisição e Instalação de Material Permanente - TCE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","01","122","01 - FISCAL",LEGISLATIVA,TRIBUNAL DE CONTAS DO ESTADO,ADMINISTRAÇÃO GERAL,"02000000"
86903,"10046","211",Aquisição e Instalação de Material Permanente - CEE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","12","122","01 - FISCAL",EDUCAÇÃO,CONSELHO ESTADUAL DE EDUCAÇÃO,ADMINISTRAÇÃO GERAL,"30200002"
86904,"10048","211",Realização de Atividades de Desenvolvimento Institucional - FUNPECE PG.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","03","122","01 - FISCAL",ESSENCIAL À JUSTIÇA,FUNDO DE MODERNIZAÇÃO E REAPARELHAMENTO DA PROCURADORIA GERAL DO ESTADO,ADMINISTRAÇÃO GERAL,"13200002"
86905,"10049","211",Aquisição e Instalação de Material Permanente - CIPP.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"03","26","784","03 - INVESTIMENTOS ESTATAIS",TRANSPORTE,COMPANHIA DE DESENVOLVIMENTO DO COMPLEXO INDUSTRIAL E PORTUÁRIO DO PECÉM S.A,TRANSPORTE HIDROVIÁRIO,"56200008"
86906,"10050","211",Aquisição e Instalação de Material Permanente - SECITECE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","19","122","01 - FISCAL",CIÊNCIA E TECNOLOGIA,"SECRETARIA DA CIÊNCIA, TECNOLOGIA E EDUCAÇÃO SUPERIOR",ADMINISTRAÇÃO GERAL,"31000000"
86907,"10051","211",Aquisição e Instalação de Material Permanente - CASA CIVIL.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,CASA CIVIL,ADMINISTRAÇÃO GERAL,"30000000"
86908,"10052","211",Aquisição e Instalação de Material Permanente - ADECE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"03","04","122","03 - INVESTIMENTOS ESTATAIS",ADMINISTRAÇÃO,AGÊNCIA DE DESENVOLVIMENTO DO ESTADO DO CEARÁ S.A.,ADMINISTRAÇÃO GERAL,"56200003"
86909,"10054","211",Realização de Atividades de Desenvolvimento Institucional - SEPLAG.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,SECRETARIA DO PLANEJAMENTO E GESTÃO,ADMINISTRAÇÃO GERAL,"46000000"
86910,"10055","211",Aquisição e Instalação de Material Permanente - SPS.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"02","08","122","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SECRETARIA DA PROTEÇÃO SOCIAL,ADMINISTRAÇÃO GERAL,"47000000"
86911,"10056","211",Aquisição e Instalação de Material Permanente - PGE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","03","122","01 - FISCAL",ESSENCIAL À JUSTIÇA,FUNDO ESTADUAL DE FORTALECIMENTO AO CONTROLE ADMINISTRATIVO,ADMINISTRAÇÃO GERAL,"13200003"
86912,"10057","211",Aquisição e Instalação de Material Permanente - VICEGOV.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,ASSESSORIA  ESPECIAL  DA  VICE-GOVERNADORIA,ADMINISTRAÇÃO GERAL,"58000000"
86913,"10058","211",Capacitação de Servidores para o Desenvolvimento das Atividades Administrativas - SCIDADES.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","128","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,FORMAÇÃO DE RECURSOS HUMANOS,"43000000"
86914,"10059","211",Realização de Atividades de Desenvolvimento Institucional - SCIDADES.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","122","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,ADMINISTRAÇÃO GERAL,"43000000"
86915,"10060","211",Aquisição e Instalação de Material Permanente - SETUR.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","23","695","01 - FISCAL",COMÉRCIO E SERVIÇOS,SECRETARIA DO TURISMO,TURISMO,"36000000"
86916,"10061","211",Aquisição e Instalação de Material Permanente - SEMACE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA ESTADUAL DO MEIO AMBIENTE,ADMINISTRAÇÃO GERAL,"57200001"
86917,"10062","211",Aquisição e Instalação de Material Permanente - SRH.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DOS RECURSOS HÍDRICOS,ADMINISTRAÇÃO GERAL,"29000000"
86918,"10063","211",Aquisição e Instalação de Material Permanente - SOHIDRA.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
86919,"10064","211",Capacitação de Servidores para o Desenvolvimento das Atividades Administrativas - DETRAN.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","128","01 - FISCAL",TRANSPORTE,DEPARTAMENTO ESTADUAL DE TRÂNSITO,FORMAÇÃO DE RECURSOS HUMANOS,"08200003"
86920,"10065","211",Realização de Atividades de Desenvolvimento Institucional - DETRAN.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","122","01 - FISCAL",TRANSPORTE,DEPARTAMENTO ESTADUAL DE TRÂNSITO,ADMINISTRAÇÃO GERAL,"08200003"
86921,"10066","342",Engenharia e Administração (CEARÁ IV - A - Comp. I).,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86922,"10070","342",Engenharia e Administração (CEARÁ  IV - B - Comp. I).,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86923,"10071","342",Obras e Supervisão (CEARÁ  IV - B - Comp. II).,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86924,"10072","342","Avaliação, Desapropriação de Imóveis e Licenças Ambientais para Obras Rodoviárias do Estado do Ceará.",2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86925,"10073","342",Pavimentação (Implantação) de Rodovias.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86926,"10074","342",Restauração de Rodovias.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86927,"10075","342",Supervisão de Obras Rodoviárias.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86928,"10076","342","Elaboração de Estudos, Planos e Projetos Rodoviários Diversos.",2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86929,"10077","342",Construção de Aeroportos Regionais/Aeródromos.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","781","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE AÉREO,"43200007"
86930,"10078","342",Reforma/Melhoramento de Aeroportos Regionais.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","781","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE AÉREO,"43200007"
86931,"10079","342","Elaboração de Estudos, Planos e Projetos Aeroportuários Diversos.",2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","781","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE AÉREO,"43200007"
86932,"10080","442",Oferta de Vagas em Cursos de Qualificação Profissional em Nível de Formação Inicial e Continuada.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","12","364","01 - FISCAL",EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE ESTADUAL DO CEARÁ,ENSINO SUPERIOR,"31200001"
86933,"10081","342",Compensação Ambiental.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86934,"10082","342",Apoio à Gestão Rodoviária.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","782","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,TRANSPORTE RODOVIÁRIO,"43200007"
86935,"10083","341",Estruturação de Infraestrutura Pública de Convivência.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
86936,"10084","343",Subsídio à Tarifa Metropolitana Integrada - Bilhete Único Metropolitano.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","26","453","01 - FISCAL",TRANSPORTE,SECRETARIA DAS CIDADES,TRANSPORTES COLETIVOS URBANOS,"43000000"
86937,"10086","211",Aquisição e Instalação de Material Permanente - SDA.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","20","122","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,ADMINISTRAÇÃO GERAL,"21000000"
80251,"00001","212",Pagamento da Dívida - Lei 9.496.,2024-01-02 14:06:06.050,2024-01-02 14:06:06.050,2022,"01","28","841","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,REFINANCIAMENTO DA DÍVIDA INTERNA,"40000000"
80252,"00002","212",Pagamento da Dívida Externa.,2024-01-02 14:06:06.066,2024-01-02 14:06:06.066,2022,"01","28","844","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,SERVIÇO DA DÍVIDA EXTERNA,"40000000"
80253,"00003","212",Pagamento da Dívida Interna.,2024-01-02 14:06:06.068,2024-01-02 14:06:06.068,2022,"01","28","843","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,SERVIÇO DA DÍVIDA INTERNA,"40000000"
80254,"00004","212",Participação dos Municípios no Produto das Transferências do IPI - Exportação.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","845","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTRAS TRASFERÊNCIAS,"40000000"
80255,"00005","212",Participação dos Municípios na Arrecadação do IPVA.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","845","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTRAS TRASFERÊNCIAS,"40000000"
80256,"00006","212",Participação dos Municípios no Produto da Arrecadação do ICMS.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","845","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTRAS TRASFERÊNCIAS,"40000000"
80257,"00007","212",Participação dos Municípios na Arrecadação da CIDE.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","845","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTRAS TRASFERÊNCIAS,"40000000"
80258,"00008","212",Participação dos Municípios na Compensação Financeira pela Produção de Petróleo - Cota Parte Royalties.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","845","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTRAS TRASFERÊNCIAS,"40000000"
80259,"00009","212",Pagamento da Dívida Junto a União - COHAB.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","846","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTROS ENCARGOS ESPECIAIS,"40000000"
80260,"00010","212",Cumprimento de Sentenças / Débitos Judiciais,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","846","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,OUTROS ENCARGOS ESPECIAIS,"29000000"
80261,"00011","212","Reforço de Dotações de Pessoal decorrente de Concursos, Plano de Cargos e Acordos.",2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,ENCARGOS GERAIS DO ESTADO,ADMINISTRAÇÃO GERAL,"40000000"
80262,"00012","212",Pagamento de Concessão do Pasep - ADAGRI.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","20","122","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"56200006"
80263,"00013","212",Transferências e Contribuições ao Estado.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","845","01 - FISCAL",ADMINISTRAÇÃO,DEPARTAMENTO ESTADUAL DE TRÂNSITO,OUTRAS TRASFERÊNCIAS,"08200003"
80264,"00014","212",Pagamento de Concessão do Pasep - DETRAN.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,DEPARTAMENTO ESTADUAL DE TRÂNSITO,ADMINISTRAÇÃO GERAL,"08200003"
80265,"00015","212",Pagamento de Concessão do Pasep - SOP.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
80266,"00016","212",Adiantamento de Contribuição à CE-PREVCOM.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","28","273","01 - FISCAL",ENCARGOS ESPECIAIS,ENCARGOS GERAIS DO ESTADO,PREVIDÊNCIA COMPLEMENTAR,"40000000"
80267,"00019","212",Repasse Financeiro para o Plano de Custeio do ISSEC.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,FUNDO DE ASSISTÊNCIA A SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"46200008"
80268,"00021","212",Pagamento de Indenizações e Restituições referentes a Bens ou Serviços Entregues Anteriormente ao PPA 2020-2023 - SCIDADES.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
80269,"00022","212",Devolução de Recursos de Convênios e Contratos de Financiamento - SCIDADES.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
80270,"00024","212",Devolução de Recursos de Convênios e Contratos de Financiamento - URCA.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","12","364","01 - FISCAL",EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE REGIONAL DO CARIRI,ENSINO SUPERIOR,"31200003"
80271,"00027","212",Cumprimento de Sentenças / Débitos Judiciais - SOP.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","26","122","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
80272,"00028","212",Pagamentos de Precatórios Judiciários - SOP.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","26","122","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
80273,"00029","212",Restituição de Pequenos Valores - SOP.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","26","122","01 - FISCAL",TRANSPORTE,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
80274,"00030","212",Devolução de Recursos de Convênios e Contratos de Financiamento - SEINFRA.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,SECRETARIA DA INFRAESTRUTURA,ADMINISTRAÇÃO GERAL,"08000000"
80275,"00031","212",Pagamento de Indenizações e Restituições referentes a Bens ou Serviços Entregues Anteriormente ao PPA 2020-2023 - SEINFRA.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,SECRETARIA DA INFRAESTRUTURA,ADMINISTRAÇÃO GERAL,"08000000"
80276,"00032","212",Devolução de Recursos de Convênios e Contratos de Financiamento - FUNCEME.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,FUNDAÇÃO CEARENSE DE METEOROLOGIA E RECURSOS HÍDRICOS,ADMINISTRAÇÃO GERAL,"29200007"
80277,"00033","212",Pagamento de Sentenças / Débitos Judiciais - FUNCEME.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,FUNDAÇÃO CEARENSE DE METEOROLOGIA E RECURSOS HÍDRICOS,ADMINISTRAÇÃO GERAL,"29200007"
80278,"00034","212",Pagamento de Indenizações e Restituições referentes a Bens ou Serviços Entregues Anteriormente ao PPA 2020-2023 - FUNCEME.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,FUNDAÇÃO CEARENSE DE METEOROLOGIA E RECURSOS HÍDRICOS,ADMINISTRAÇÃO GERAL,"29200007"
80279,"00035","212",Pagamento de Concessão de Pasep - IPECE.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,INSTITUTO DE PESQUISA E ESTRATÉGIA ECONÔMICA DO CEARÁ,ADMINISTRAÇÃO GERAL,"46200003"
80280,"00040","212",Pagamento de Sentenças / Débitos Judiciais - UVA.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","12","122","01 - FISCAL",EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE VALE DO ACARAÚ,ADMINISTRAÇÃO GERAL,"31200002"
80281,"00041","212",Devolução de Recursos de Convênios e Contratos de Financiamento - EMATERCE.,2024-01-02 14:06:06.070,2024-01-02 14:06:06.070,2022,"01","20","122","01 - FISCAL",AGRICULTURA,EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO CEARÁ,ADMINISTRAÇÃO GERAL,"21200001"
86938,"10087","731","Ampliação do Conhecimento da Realidade Cearense sobre Tempo, Clima, Recursos Hídricos, Meio Ambiente e Energias para Subsidiar Decisões e Políticas Públicas.",2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,FUNDAÇÃO CEARENSE DE METEOROLOGIA E RECURSOS HÍDRICOS,RECURSOS HÍDRICOS,"29200007"
86939,"10088","514",Recuperação e Manutenção Predial de Edificações Públicas do Sistema Penitenciário.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","06","421","01 - FISCAL",SEGURANÇA PÚBLICA,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,CUSTÓDIA E REINTEGRAÇÃO SOCIAL,"43200007"
86940,"10089","514",Estruturação de Edificações Públicas do Sistema Penitenciário.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","06","122","01 - FISCAL",SEGURANÇA PÚBLICA,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ADMINISTRAÇÃO GERAL,"43200007"
86941,"10090","341",Recuperação e Manutenção Predial de Edificações Públicas.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
86942,"10091","621",Elaboração de Estudos e Projetos para Implantação e Ampliação de Sistemas de Abastecimento de Água - FESB.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","17","512","01 - FISCAL",SANEAMENTO,FUNDO ESTADUAL DE SANEAMENTO BÁSICO,SANEAMENTO BÁSICO URBANO,"43200008"
86943,"10092","341",Apoio à Requalificação de Espaços Públicos Urbanos oriunda de Demandas Municipais.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
86944,"10093","341",Requalificação de Espaços Públicos Urbanos.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
86945,"10096","341",Apoio à Pavimentação de Vias em Espaços Públicos oriunda de Demandas Municipais.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
86946,"10097","341",Pavimentação de Vias em Espaços Urbanos.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
86947,"10098","521",Implantação de Unidades e Núcleos Regionais de Perícia Forense.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","06","122","01 - FISCAL",SEGURANÇA PÚBLICA,PERÍCIA FORENSE DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"10100007"
86948,"10102","211",Aquisição e Instalação de Material Permanente - SECULT.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","13","122","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,ADMINISTRAÇÃO GERAL,"27000000"
86949,"10103","211",Capacitação de Servidores para o Desenvolvimento das Atividades Administrativas - SEDUC.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","12","128","01 - FISCAL",EDUCAÇÃO,SECRETARIA DA EDUCAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,"22000000"
86950,"10104","211",Realização de Atividades de Desenvolvimento Institucional - SEDUC.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","12","122","01 - FISCAL",EDUCAÇÃO,SECRETARIA DA EDUCAÇÃO,ADMINISTRAÇÃO GERAL,"22000000"
86951,"10105","211",Aquisição e Instalação de Material Permanente - AL.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","01","122","01 - FISCAL",LEGISLATIVA,ASSEMBLEIA LEGISLATIVA,ADMINISTRAÇÃO GERAL,"01000000"
86952,"10106","211",Aquisição e Instalação de Material Permanente de Tecnologia da Informação e Comunicação - PGE.,2024-01-02 14:07:30.143,2024-01-02 14:07:30.143,2023,"01","03","126","01 - FISCAL",ESSENCIAL À JUSTIÇA,PROCURADORIA GERAL DO ESTADO,TECNOLOGIA DA INFORMAÇÃO,"13000000"
