"codigo","titulo","ano","sigla"
"228665",ESCOLA INDÍGENA RAÍZES DE CRATEÚS,2022,"23233370"
"228666",ESCOLA INDÍGENA JARDIM DAS OLIVEIRAS,2022,"23233400"
"228669",ESCOLA INDÍGENA ALTO DA CATINGUEIRA,2022,"23239131"
"228672",EEEP DARCY RIBEIRO,2022,"23246812"
"228675",ESCOLA INDÍGENA ANTÔNIO GOMES,2022,"23263466"
"228676",ESCOLA INDÍGENA TABAJARA CARLOS LEVY,2022,"23263520"
"228678",ESCOLA INDÍGENA BROLHOS DA TERRA,2022,"23268700"
"228686",ESCOLA INDÍGENA MANOEL FRANCISCO DOS SANTOS,2022,"23227770"
"228688",LICEU ESTADUAL PROFESSOR DOMINGOS BRASILEIRO,2022,"23272058"
"228689",EEM MARIA DE CASTRO BERNARDO,2022,"23246618"
"228690",ESCOLA INDÍGENA ITA ARA,2022,"23263423"
"228692",ESCOLA INDÍGENA ANAMA TAPEBA,2022,"23244755"
"228693",EEM WALDERI MACHADO DE ALMEIDA,2022,"23545550"
"228698",ESCOLA INDÍGENA NARCÍSIO FERREIRA MATOS,2022,"23062770"
"228706",ESCOLA INDÍGENA TAPEBA CAPOEIRA,2022,"23235411"
"228707",ESCOLA INDIGENA EXPEDITO OLIVEIRA ROCHA,2022,"23239115"
"228709",ESCOLA INDÍGENA TAPEBA DE CAPUAN,2022,"23241454"
"228710",ESCOLA INDÍGENA TAPEBA AMÉLIA DOMINGOS,2022,"23241462"
"228712",ESCOLA INDÍGENA TREMEMBÉ FRANCISCO SALES NASCIMENTO,2022,"23247983"
"228716",ESCOLA INDÍGENA VILA DOS CACOS,2022,"23263555"
"228719",ESCOLA INDÍGENA DIREITO DE APRENDER DO POVO ANACÉ,2022,"23283610"
"228720",ESCOLA INDÍGENA MARCELINO ALVES DE MATOS,2022,"23462353"
"228722",ESCOLA INDÍGENA FRANCISCO GONÇALVES DE SOUSA,2022,"23545461"
"228723",ESCOLA INDÍGENA TREMEMBÉROSA SUZANA DA ROCHA,2022,"23548053"
"228724",ESCOLA INDÍGENA DA PONTE,2022,"23564067"
"228725",ESCOLA INDÍGENA TREMEMBÉ DE PASSAGEM RASA,2022,"23215763"
"228726",ESCOLA INDÍGENA TREMEMBÉ MANGUE ALTO,2022,"23231289"
"228727",ESCOLA INDÍGENA TREMEMBÉ DE QUEIMADA,2022,"23271663"
"228728",EEMTI GERALDO BENONI GOMES SILVEIRA,2022,"23252600"
"228729",EEEP MONSENHOR WALDIR LOPES DE CASTRO,2022,"23252405"
"228731",ESCOLA INDÍGENA TREMEMBÉ JOVENTINO GABRIEL FÉLIX,2022,"23253126"
"228732",ESCOLA INDÍGENA TREMEMBÉ DE TAPERA,2022,"23215755"
"228736",ESCOLA INDÍGENA TABAJARA,2022,"23233338"
"228737",ESCOLA INDÍGENA JOAQUIM UGENA,2022,"23545097"
"228741",EEM FRANCISCO DE ASSIS FONTENELE,2022,"23246260"
"228742",EEEP WELLINGTON BELÉM DE FIGUEIREDO,2022,"23246863"
"228744",EEEP ANTONIA NEDINA ONOFRE DE PAIVA,2022,"23244704"
"228746",EEEP MARIA AUDAY VASCONCELOS NERY,2022,"23252448"
"228749",EEEP DE PACATUBA,2022,"23252456"
"228750",EEEP MARIA ÂNGELA DA SILVEIRA BORGES,2022,"23252391"
"228753",EEM MARIA STELA ROCHA AGUIAR,2022,"23252863"
"228754",EEEP PROFESSOR EMANUEL OLIVEIRA COELHO,2022,"23252430"
"228755",EEM MIGUEL CARNEIRO DA CUNHA,2022,"23252545"
"228756",EEMTI ZULMIRA AGASSIS,2022,"23252669"
"228757",EEEM EDUCACAO DO CAMPO FILHA DA LUTA PATATIVA DO ASSARE,2022,"23252472"
"228758",EEM JOSE NILTON SALVINO FRANCO,2022,"23252529"
"228759",EEEP PAULO BARBOSA LEITE,2022,"23252359"
"228760",EEM MARIA JOSÉ MAGALHÃES,2022,"23252642"
"228761",EEEP SALOMÃO ALVES DE MOURA BRASIL,2022,"23252375"
"228762",EEEP LEONEL DE MOURA BRIZOLA,2022,"23232588"
"228763",EEEP JOSE VIDAL ALVES,2022,"23047860"
"228764",EEEP PROFESSOR JOSE OSMAR PLACIDO SILVA,2022,"23259485"
"228765",EEEP FRANCISCO PAIVA TAVARES,2022,"23000097"
"228766",EEMTI PROFESSORA LIDIA CARNEIRO DE BARROS,2022,"23259825"
"228767",EEM ANA COSTA TEIXEIRA,2022,"23264888"
"228768",EEM JOSE FIDELES DE MOURA,2022,"23259507"
"228769",EEM PATATIVA DO ASSARE,2022,"23252480"
"228770",EEM SÂO JOÂO PIAMARTA,2022,"23259639"
"228771",ESCOLA QUILOMBOLA LUZIA MARIA DA CONCEIÇÃO,2022,"23252650"
"228772",EEM INACIO GOMES DE VASCONCELOS,2022,"23545488"
"228773",EEM JOAQUIM RODRIGUES DE LIMA,2022,"23252413"
"228774",EEM RAIMUNDA SILVEIRA DE SOUZA CARNEIRO,2022,"23252626"
"228775",EEM PRUDENCIO PESSOA DE QUEIROZ,2022,"23000116"
"228776",ESCOLA INDÍGENA CARIRI TABAJARA,2022,"23933354"
"228777",EEM FRANCISCO NAILTON CAVALCANTE DE LIMA,2022,"23263644"
"228778",EEMTI MARCONI COELHO REIS,2022,"23265000"
"228779",EEM ANA DE SIQUEIRA GONCALVES,2022,"23252618"
"228780",EEEP WALTER RAMOS DE ARAUJO,2022,"23041030"
"228781",EEEP MONSENHOR JOSE ALOYSIO PINTO,2022,"23265027"
"228782",EEEP MARIA GISELDA COELHO TEIXEIRA,2022,"23268638"
"228783",EEM JOSEFA CLEMENTINO FERREIRA DE OLIVEIRA,2022,"23252383"
"228784",EEM FRANCISCA PINTO DOS SANTOS,2022,"23268310"
"228785",EEMTI PROFESSORA IRACI PEREIRA DE ALCANTARA,2022,"23264675"
"228786",CEJA DE CAUCAIA CENTRO DE OPORT E APREND P JOV E ADULT,2022,"23265841"
"228787",EEEP PROFA ROSANGELA ALBUQUERQUE DE COUTO,2022,"23272104"
"228788",EEMTI PREFEITO DARIO CAMPOS FEIJO,2022,"23271850"
"228789",EEEP CLEMENTE OLINHO TAVORA ARRUDA,2022,"23272260"
"228790",EEM DIONE MARIA BEZERRA PESSOA,2022,"23264993"
"228791",EEM MARIA DAUREA LOPES,2022,"23272201"
"228792",EEM RAIMUNDO ADJACIR CIDRAO DE OLIVEIRA,2022,"23246634"
"228793",CENTRO CEARENSE DE IDIOMAS - UNIDADE CRATEÚS,2022,"23000131"
"228794",CENTRO CEARENSE DE IDIOMAS - UNIDADE PAPICU,2022,"23000135"
"228795",CENTRO CEARENSE DE IDIOMAS - UNIDADE SUL,2022,"23000140"
"228796",CENTRO CEARENSE DE IDIOMAS - UNIDADE ITAPIPOCA,2022,"23000130"
"228797",CENTRO CEARENSE DE IDIOMAS - UNIDADE JUAZEIRO DO NORTE,2022,"23000133"
"228798",CENTRO CEARENSE DE IDIOMAS - UNIDADE MARACANAU,2022,"23000158"
"228799",CENTRO CEARENSE DE IDIOMAS - UNIDADE MARANGUAPE,2022,"23000222"
"228800",ESCOLA DE ENSINO MEDIO JOAO DE ARAUJO CARNEIRO,2022,"23273534"
"228801",ESCOLA DE ENSINO MEDIO GUILHERME CORREIA LIMA,2022,"23273526"
"228802",CENTRO CEARENSE DE IDIOMAS - UNIDADE CAUCAIA,2022,"23000129"
"228803",CENTRO CEARENSE DE IDIOMAS - UNIDADE BENFICA,2022,"23000137"
"228804",CENTRO CEARENSE DE IDIOMAS - UNIDADE JOQUEI CLUBE,2022,"23000136"
"228805",CENTRO CEARENSE DE IDIOMAS - UNIDADE PRESIDENTE KENNEDY,2022,"23000134"
"228806",CENTRO CEARENSE DE IDIOMAS - UNIDADE IGUATU,2022,"23000132"
"228808",ESCOLA DE ENSINO MEDIO PAULO FREIRE,2022,"23273666"
"228886",ESCOLA AGRICOLA PADRE ELIESIO DOS SANTOS,2022,"23273909"
"228948",EEEP GERARDO JOSE DIAS DE LOIOLA,2022,"23274565"
"229180",CENTRO DE TREINAMENTO PROF ANTONIO DE ALBUQUERQUE S FILHO,2022,"23000254"
"229181",EEEP MARIA MOSA DA SILVA,2022,"23274107"
"229182",ESCOLA DE ENSINO MEDIO DO CAMPO IRMA TEREZA CRISTINA,2022,"23274735"
"229183",ESCOLA INDIGENA ABA KATU,2022,"23274433"
"229184",ESCOLA ESTADUAL DE ENSINO MEDIO JAIME TOMAZ DE AQUINO,2022,"23274972"
"229191",ESCOLA DE ENSINO MEDIO DA BARRA,2022,"23275065"
"229192",ESCOLA DE ENSINO MEDIO NOSSA SENHORA DO LIVRAMENTO,2022,"23275049"
"229200",ESCOLA ESTADUAL DE ENSINO MEDIO MARIA LEAL TEIXEIRA,2022,"23275057"
"229203",COORD EST DE FORMAÇÃO DOCENTE E EDUCAÇÃO A DISTANCIA,2022,"23000264"
"229204",EEEP VEREADOR JOSÉ BATISTA FILHO ¿ ZEZINHO BATISTA,2022,"23276509"
"229216",CENTRO DE REFERENCIA EM EDUCACAO E ATENDIMENTO ESPECIALIZACAO DO CEARA,2022,"23000138"
"229217",CENTRO DE EXC EM FORM E DESENV DOS PROF DA EDUC BASICA,2022,"23000280"
"229218",EEM MARIA ZENOBIA RODRIGUES BRAGA,2022,EEM CUMBUCO
"229219",EEEP SANDRA CARVALHO COSTA,2022,"23277505"
"229220",ESCOLA ESTADUAL DE EDUC. PROF. LUCIA BALTAZAR COSTA,2022,"23277904"
"229221",EEEP JAIME DA CUNHA REOUCAS,2022,"23277920"
"229222",CENTRO CEARENSE DE IDIOMAS - UNIDADE RUSSAS,2022,"23000263"
"229223",CENTRO CEARENSE DE IDIOMAS-UNIDADE ARACATI,2022,"23000249"
"229224",CENTRO CEARENSE DE IDIOMAS - UNIDADE QUIXADA,2022,"23000251"
"229225",ESCOLA INDIGENA POTYGUARA DE JUCAS,2022,"23264861"
"229226",ESCOLA EST DE EDUC PROFISSIONAL MARIA MADEIRO DIAS,2022,"23277300"
"229227",EEEP JOSE CIRO NOGUEIRA MACHADO,2022,"23277033"
"229228",ESCOLA DE ENSINO MEDIO FRANCISCO MIGUEL DE ANDRADE,2022,"23277971"
"229229",ESCOLA DE ENSINO MEDIO JOAO DE MESQUITA BRAGA,2022,"23277521"
"229230",ESCOLA ESTADUAL DE EDUCACAO PROFISSIONAL DE ITATIRA,2022,"23277530"
"229231",ESCOLA ESTADUAL DE EDUC PROFISSIONAL DE GENERAL SAMPAIO,2022,"23277513"
"229235",EEMTI FRANCISCO MIZAEL CAVALCANTE,2022,"23277084"
"229240",EEMTI MARIA DOLORES ALCANTARA E SILVA,2022,"23278021"
"229241",ESCOLA QUILOMBOLA ANTONIA RAMALHO DA SILVA,2022,"23277963"
"229243",CENTRO CEARENSE DE IDIOMAS - UNIDADE CASCAVEL,2022,"23000266"
"229244",ESCOLA DE ENSINO MEDIO EM TEMPO INTEGRAL,2022,"23277912"
"229245",EEM RAIMUNDO NONATO CARLOS DOS SANTOS,2022,"23277874"
"229246",CENTRO CEARENSE DE IDIOMAS - UNIDADE HORIZONTE,2022,"23000267"
"229247",CENTRO DE EDUCAÇÃO COMPLEMENTAR,2022,"23000281"
"229248",EEM LUIZETE ALBANO DE FREITAS MENEZES,2022,"23277882"
"229249",ESCOLA DE ENSINO MEDIO DE CURIMATA,2022,"23277890"
"229250",EEEP GERARDO CRISTINO DE MENEZES,2022,"23277980"
"240001",SECRETARIA DA SAUDE,2022,SESA
"240301",ESCOLA DE SAUDE PUBLICA,2022,ESP/CE
"240344",CENTRO ODONTOLOGICO  TIPO II - RODOLFO TEOFILO,2022,CEO-RT
"240401",FUNDO ESTADUAL DE SAUDE,2022,FUNDES
"240424",CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO CEARA,2022,HEMOCE
"240479",HOSP.GERAL POLICIA MILITAR JOSE MARTINIANO DE ALENCAR-HGPM,2022,HGPMJMA
"240494","4. COORDENADORIA REGIONAL DE SAUDE - BATURITE",2022,"4.CRSBAT"
"240564","11 COORDENADORA REGIONAL DE SAUDE - SOBRAL",2022,"11CRSSOB"
"240634","18 COORDENADORIA REGIONAL DE SAUDE - IGUATU",2022,"18CRSIGU"
"241081","1. COORDENADORIA REGIONAL DE SAUDE - FORTALEZA",2022,"1.CRSFOR"
"241281",HOSPITAL GERAL DE FORTALEZA,2022,HGF
"241291",HOSPITAL DR CARLOS ALBERTO STUDART GOMES - MESSEJANA,2022,HCAS
"241301",HOSPITAL GERAL DR. CESAR CALS DE OLIVEIRA,2022,HGCCO
"241311",HOSPITAL INFANTIL DR. ALBERT SABIN,2022,HIAS
"241321",HOSPITAL DE SAUDE MENTAL DE MESSEJANA,2022,HSMM
"241331",HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2022,HSJDI
"241501",CENTRO ODONTOLOGICO - TIPO I,2022,CEO-CENTRO
"241521",INSTITUTO DE PREVENCAO DO CANCER,2022,IPCC
"241531",LABORATORIO CENTRAL DE SAUDE PUBLICA,2022,LACEN
"241561",CENTRO INTEGRADO DE DIABETES E HIPERTENSAO,2022,CIDH
"241581",CENTRO DE REFERENCIA NACIONAL EM DERMATOLOGIA SANITARIA DONA LIBANIA,2022,CRDL
"241591",CENTRO SAUDE ESCOLA - MEIRELES,2022,CSM
"241621",CENTRO ODONTOLOGICO - TIPO II - JOAQUIM TAVORA,2022,CEO-JTAV
"270001",SECRETARIA DA CULTURA,2022,SECULT
"270401",FUNDO ESTADUAL DE CULTURA,2022,F E C
"280001",SECRETARIA DA ADMINISTRACAO,2022,SEAD
"290001",SECRETARIA DOS RECURSOS HIDRICOS,2022,SRH
"290101",SUPERINTENDENCIA DE OBRAS HIDRAULICAS,2022,SOHIDRA
"290401",COMPANHIA DA GESTAO DE RECURSOS HIDRICOS DO ESTADO DO CEARA,2022,COGERH
"300001",CASA CIVIL,2022,CASA CIVIL
"300101",FUNDACAO DE TELEDUCACAO DO CEARA,2022,FUNTELC
"310001","SECRETARIA DA CIENCIA, TECNOLOGIA E EDUCACAO SUPERIOR",2022,SECITECE
"310101",FUNDACAO UNIVERSIDADE ESTADUAL DO CEARA,2022,FUNECE
"310201",FUNDACAO UNIVERSIDADE ESTADUAL VALE DO ACARAU,2022,UVA
"310301",FUNDACAO UNIVERSIDADE REGIONAL DO CARIRI,2022,URCA
"310401",FUNDACAO CEARENSE DE METEOROLOGIA E RECURSOS HIDRICOS,2022,FUNCEME
"310501",FUNDACAO CEARENSE DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,2022,FUNCAP
"310601",NUCLEO DE TECNOLOGIA E QUALIDADE INDUSTRIAL DO CEARA - NUTEC,2022,NUTEC
"310801",FUNDO DE INOVACAO TECNOLOGICA,2022,FIT
"360001",SECRETARIA DO TURISMO,2022,SETUR
"360101",FUNDO ESTADUAL DE DESENVOLVIMENTO DO TURISMO DO ESTADO DO CEARÁ,2022,FUNDETUR
"410001",CONTROLADORIA E OUVIDORIA GERAL DO ESTADO,2022,CGE
"420001",SECRETARIA DO ESPORTE E JUVENTUDE DO ESTADO DO CEARÁ,2022,SEJUV
"420101",FUNDO DO DESENVOLVIMENTO DO ESPORTE E JUVENTUDE,2022,FUNDEJ
"430001",SECRETARIA DAS CIDADES,2022,CIDADES
"430201",COMPANHIA DE AGUA E ESGOTO DO CEARA,2022,CAGECE
"430301",FUNDO ESTADUAL DE HABITACAO DE INTERESSE SOCIAL,2022,FEHIS
"430401",INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL DAS CIDADES DO CEARA,2022,IDECI
"430801",FUNDO ESTADUAL DE SANEAMENTO BASICO,2022,FESB
"460001",SECRETARIA DO PLANEJAMENTO E GESTÃO,2022,SEPLAG
"460101",INSTITUTO DE SAUDE DOS SERVIDORES DO ESTADO DO CEARA,2022,ISSEC
"460201",EMPRESA DE TECNOLOGIA DA INFORMACAO DO CEARA,2022,ETICE
"460301",INSTITUTO DE PESQUISA E ESTRATEGIA ECONOMICA DO CEARA,2022,IPECE
"460401",FUNDO FINANCEIRO FUNAPREV,2022,FUNAPREV
"460501",FUNDO FINANCEIRO PREVMILITAR DO RPPS/SUPSEC DO ESTADO DO CEARÁ,2022,PREVMILIT
"460601",COMPANHIA DE HABITACAO DO CEARA,2022,COHAB
"460701",FUNDO PREVIDENCIÁRIO PREVID DO RPPS/SUPSEC DO ESTADO DO CEARÁ,2022,PREVID
"460801",FUNDO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO CEARÁ,2022,FASSEC
"460901",FUNDAÇÃO DE PREVIDÊNCIA SOCIAL DO ESTADO DO CEARÁ,2022,CEARAPREV
"461031",ESCOLA DE GESTAO PUBLICA DO ESTADO DO CEARA,2022,EGP
"470001","SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DH",2022,SPS
"470101",FUNDO ESTADUAL PARA CRIANÇA E ADOLESCÊNCIA,2022,FECA
"470104",SUPERINTENDENCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SOCIOEDUCATIVO,2022,SEAS
"470201",FUNDO ESTADUAL DE ASSISTÊNCIA,2022,FEAS
"470301",FUNDO EST ESP DO DES E COMERCIALIZACAO DO ARTESANATO,2022,FUNDART
"470401",FUNDO DE FIN AS MICRO PEQUENAS E MEDIAS EMPRESAS,2022,FCE
"470501",FUNDO ESTADUAL DO IDOSO DO CEARA,2022,FEICE
"480001",CONSELHO ESTADUAL DE DESENVOLVIMENTO ECONOMICO,2022,CEDE
"480201",FUNDO DE DESENVOLVIMENTO INDUSTRIAL,2022,FDI
"480301",AGENCIA DE DESENVOLVIMENTO DO CEARA S/A,2022,ADECE
"480401",FUNDO DE INCENTIVO À EFICIÊNCIA ENERGÉTICA,2022,FIEE
"480501",COMPANHIA ADMINISTRADORA DA ZONA DE PROCESSAMENTO DE EXPORTACAO DO CEARA,2022,ZPECEARA
"490101",SUPERINTENDENCIA ESTADUAL DO MEIO AMBIENTE,2022,SEMACE
"490201",FUNDO ESTADUAL DO MEIO AMBIENTE,2022,FEMA
"510001","SECRETARIA DA AGRICULTURA,  PESCA E AQUICULTURA",2022,SEAPA
"520001",SECRETARIA ESPECIAL DE GRANDES EVENTOS ESPORTIVOS,2022,SEGE
"530001",CONTROLADORIA GERAL DE DISCIPLINA DOS ORGAOS DE SEGURANCA PUBLICA E SISTEMA PENITENCIARIO,2022,CGD
"540001",SECRETARIA DE RELAÇÕES INSTITUCIONAIS,2022,SRI
"550001",SECRETARIA ESPECIAL DE POLÍTICAS SOBRE DROGAS,2022,SPD
"550101",FUNDO ESTADUAL DE POLITICAS SOBRE ALCOOL E OUTRAS DROGAS,2022,FEPAD
"560001",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO E TRABALHO	,2022,SEDET
"560901",FUNDO ESTADUAL DO TRABALHO,2022,FET
"561001",FUNDO DE INVESTIMENTOS DE MICROCREDITO PRODUTIVO DO CEARA,2022,FIMPCE
"561101",FUNDO DE DEFESA AGROPECUARIO DO ESTADO DO CEARA,2022,FUNDEAGRO
"570001",SECRETARIA DO MEIO AMBIENTE,2022,SEMA
"570301",FUNDO ESTADUAL DO MEIO AMBIENTE,2022,FEMA
"580001",ASSESSORIA ESPECIAL DA VICE-GOVERNADORIA,2022,VICEGOV
"010001",ASSEMBLEIA LEGISLATIVA,2023,ASSEMBLEIA
"010101",FUNDO DE PREVIDENCIA PARLAMENTAR DA ASSEMB LEGISL DO CE,2023,FPP
"020001",TRIBUNAL DE CONTAS DO ESTADO,2023,TCE
"030001",TRIBUNAL DE CONTAS DOS MUNICIPIOS,2023,TCM
"040001",TRIBUNAL DE JUSTICA,2023,TJ
"040101",FUNDO ESPECIAL DE REAPARELHAMENTO E MODERNIZ DO JUDICIA,2023,FERMOJU
"040301",FUNDO ESTADUAL DE SEGURANÇA DOS MAGISTRADOS,2023,FUNSEG
"040401",FUNDO ESPECIAL DE CUSTEIO DAS DESPESAS COM DILIGÊNCIAS DOS OFICIAIS DE JUSTIÇA,2023,FECDOJ
"060001",DEFENSORIA PUBLICA GERAL,2023,DPGE
"060101",FUNDO DE APOIO E APARELHAMENTO DA DEFENSORIA PUBLICA,2023,FAADEP
"080001",SECRETARIA DA INFRAESTRUTURA,2023,SEINFRA
"080111",FUNDO ESTADUAL DE TRANSPORTE,2023,FET
"080301",DEPARTAMENTO ESTADUAL DE TRANSITO,2023,DETRAN
"080501",COMPANHIA DE GAS DO CEARA,2023,CEGAS
"080701",COMPANHIA CEARENSE DE TRANSPORTES METROPOLITANOS,2023,METROFOR
"080801",COMPANHIA DE DESENVOLVIMENTO DO COMPLEXO INDUSTRIAL E PORTUARIO DO PECEM,2023,CIPP S/A
"081401",SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,2023,SOP
"090001",SECRETARIA DA OUVIDORIA-GERAL E DO MEIO AMBIENTE,2023,SOMA
"100001",SECRETARIA DA SEGURANCA PUBLICA E DEFESA SOCIAL,2023,SSPDS
"100601",FUNDO DE SEGURANÇA PÚBLICA E DEFESA SOCIAL DO ESTADO DO CEARÁ,2023,FSPDS
"100606",FDS COORDENACAO GERAL,2023,FDS GERAL
"100607",FDS POLICIA CIVIL,2023,FDS PC
"100608",FDS POLICIA MILITAR,2023,FDS PM
"100609",FDS CORPO DE BOMBEIROS,2023,FDS CB
"100610",FSPDS COLEGIO POLICIA MILITAR,2023,FSPDS C PM
"100611",FSPDS COLEGIO CORPO DE BOMBEIROS,2023,FSPDS C B
"100612",FDS SEC DE JUSTICA E CIDADANIA,2023,FDS SEJUS
"100614",FDS PERÍCIA FORENSE DO ESTADO DO CEARÁ,2023,FDS PEFOCE
"100615",COLÉGIO DA POLÍCIA MILITAR DE JUAZEIRO DO NORTE,2023,FSPDS CPMJ
"100617",FDS ACADEMIA ESTADUAL DE SEGURANÇA PÚBLICA,2023,FDS AESP
"100618",FDS SUPERINTENDÊNCIA DE PESQUISA E ESTRATÉGIA DE SEGURANÇA PÚBLICA,2023,FDS SUPESP
"101021",SUPERINTENDENCIA DA POLICIA CIVIL,2023,PCCE
"101031",POLICIA MILITAR DO CEARA,2023,PMCE
"101041",CORPO DE BOMBEIROS MILITAR DO ESTADO DO CEARA,2023,CBMCE
"101071",PERICIA FORENSE DO ESTADO DO CEARA,2023,PEFOCE
"101081",ACADEMIA ESTADUAL DE SEGURANCA PUBLICA DO CEARA,2023,AESP/CE
"101091",SUP DE PESQUISA E ESTRATEGIA DE SEGURANCA PUBLICA DO ESTADO DO CEARA,2023,SUPESP
"105001",FUNDO DE DEFESA CIVIL DO ESTADO DO CEARA,2023,FDC
"110001",GABINETE DO GOVERNADOR,2023,GABGOV
"120001",GABINETE DO VICE-GOVERNADOR,2023,GABVICE
"130001",PROCURADORIA GERAL DO ESTADO,2023,PGE
"130101",AGENCIA REGULADORA DE SERVICOS PUBLICOS DELEGADOS DO EST. DO CEARA,2023,ARCE
"130201",FUNDO DE MODERNIZACAO E REAPARELHAMENTO DA PGE,2023,FUNPECEPGE
"130301",Fundo Estadual de Fortalcimento ao Controle Administrativo,2023,FEFCA
"140001",CASA MILITAR,2023,CM
"150001",PROCURADORIA GERAL DA JUSTICA,2023,PGJ
"150201",FUNDO DE DEFESA DOS DIREITOS DIFUSOS DO ESTADO DO CEARA,2023,FDID
"150301",Fundo de Segurança Insti e Inteligência do Ministério Público do Estado do Ceará,2023,FUNSIT
"150401",FUNDO DE MANUTENÇÃO DA ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO DO ESTADO DO CEARÁ,2023,FESMP
"150501",FUNDO DE REA. DE MODERNIZAÇÃO DO MP DO CEARÁ,2023,FRMMP
"170001",CONSELHO ESTADUAL DE EDUCACAO,2023,CEE
"180001",SECRETARIA DA ADMINISTRAÇÃO PENITENCIÁRIA,2023,SAP
"180401",FUNDO PENITENCIARIO DO ESTADO DO CEARA,2023,FUNPEN
"180502",FUNDO ROTATIVO DO SISTEMA PENITENCIÁRIO DO ESTADO DO CEARÁ,2023,FUROPENCE
"190001",SECRETARIA DA FAZENDA,2023,SEFAZ
"190401",JUNTA COMERCIAL DO ESTADO DO CEARA,2023,JUCEC
"190501",COMPANHIA DE PARTICIPACAO E GESTAO DE ATIVOS DE CEARA S/A,2023,CEARAPAR
"191011",ENCARGOS GERAIS DO ESTADO,2023,ENCARGOS
"210001",SECRETARIA DO DESENVOLVIMENTO AGRARIO,2023,SDA
"210101",EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO CEARA,2023,EMATERCE
"210301",INSTITUTO DE DESENVOLVIMENTO AGRARIO DO CEARA,2023,IDACE
"210601",CENTRAIS DE ABASTECIMENTO DO CEARA S/A,2023,CEASA/CE
"211101",AGENCIA DE DEFESA AGROPECUARIA DO ESTADO DO CEARA,2023,ADAGRI
"211301",FUNDO EST DE DESENVOLVIMENTO DA AGRICULTURA FAMILIAR,2023,FDAF
"220001",SECRETARIA DA EDUCACAO,2023,SEDUC
"220801",FUNDO DESENVOLVIMENTO DO ENSINO BASICO,2023,FUNDEB
"221001",SUPERINTENDENCIA DAS ESCOLAS ESTADUAIS DE FORTALEZA - SEFOR1,2023,SEFOR1
"221002",SUPERINTENDENCIA DAS ESCOLAS ESTADUAIS DE FORTALEZA - SEFOR2,2023,SEFOR2
"221003",SUPERINTENDENCIA DAS ESCOLAS ESTADUAIS DE FORTALEZA - SEFOR3,2023,SEFOR3
"225001",CENTRO DE EDUCACAO A DISTANCIA DO ESTADO DO CEARA,2023,CED
"227001",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 01 - MARACANAU,2023,CREDE1
"227002",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 02 - ITAPIPOCA,2023,CREDE2
"227003",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 03 -  ACARAU,2023,CREDE3
"227004",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 04 - CAMOCIM,2023,CREDE4
"227005",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 05 -  TIANGUA,2023,CREDE5
"227006",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 06 - SOBRAL,2023,CREDE6
"227007",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 07 - CANINDE,2023,CREDE7
"227008",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 08 - BATURITE,2023,CREDE8
"227009",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 09 - HORIZONTE,2023,CREDE9
"227010",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 10 - RUSSAS,2023,CREDE10
"227011",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 11 - JAGUARIBE,2023,CREDE11
"227012",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 12 - QUIXADA,2023,CREDE12
"227013",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 13 - CRATEUS,2023,CREDE13
"227014",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 14 - SENADOR POMPEU,2023,CREDE14
"227015",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 15 - TAUA,2023,CREDE15
"227016",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 16 - IGUATU,2023,CREDE16
"227017",COORDENADORIA REGIONAL DE DESENVOLVIMENTO DA EDUCACAO - CREDE 17 - ICO,2023,CREDE17
